config,input,snr_dB,quantity,value_bps_hz,stderr_bps_hz
(8,2,16,2),K=8192,-6.0,I_genie,1.20164,0.02166
(8,2,16,2),K=8192,-6.0,I_struct,0.88573,0.02457
(8,2,16,2),K=8192,-6.0,GMI_svd,0.77061,0.02309
(8,2,16,2),K=8192,-6.0,GMI_glrt,0.82897,0.02593
(8,2,16,2),K=8192,-6.0,I_iid,1.03476,0.02102
(8,2,16,2),K=8192,-6.0,SER_genie,0.48800,
(8,2,16,2),K=8192,-6.0,SER_struct,0.70800,
(8,2,16,2),K=8192,-6.0,SER_svd,0.77400,
(8,2,16,2),K=8192,-6.0,SER_glrt,0.71400,
(8,2,16,2),K=8192,-6.0,SER_iid,0.65600,
(8,2,16,2),K=8192,-4.0,I_genie,1.46922,0.01363
(8,2,16,2),K=8192,-4.0,I_struct,1.24308,0.02152
(8,2,16,2),K=8192,-4.0,GMI_svd,1.10830,0.02440
(8,2,16,2),K=8192,-4.0,GMI_glrt,1.18863,0.02214
(8,2,16,2),K=8192,-4.0,I_iid,1.37373,0.01782
(8,2,16,2),K=8192,-4.0,SER_genie,0.20200,
(8,2,16,2),K=8192,-4.0,SER_struct,0.42600,
(8,2,16,2),K=8192,-4.0,SER_svd,0.55200,
(8,2,16,2),K=8192,-4.0,SER_glrt,0.47600,
(8,2,16,2),K=8192,-4.0,SER_iid,0.31000,
(8,2,16,2),K=8192,-2.0,I_genie,1.55122,0.01105
(8,2,16,2),K=8192,-2.0,I_struct,1.44280,0.01732
(8,2,16,2),K=8192,-2.0,GMI_svd,1.34668,0.02096
